Filename, N_kps1, N_kps2, Total_kps2, N_matches, average_match_rate, n_forward, n_backward, n_not_first_match_forward, n_not_first_match_backward
jenner001-2010.png, 1231, 1444, 2675, 160, 0.119626168224, 188, 188, 0, 0
jenner002-2010.png, 1183, 1562, 2745, 173, 0.126047358834, 202, 211, 0, 0
jenner003-2010.png, 2099, 2319, 4418, 162, 0.0733363512902, 191, 205, 0, 0
jenner004-2010.png, 1352, 1704, 3056, 140, 0.0916230366492, 159, 167, 0, 0
jenner005-2010.png, 1547, 2345, 3892, 54, 0.0277492291881, 66, 75, 0, 0
jenner006-2010.png, 1627, 2170, 3797, 419, 0.220700553068, 459, 471, 0, 0
jenner007-2010.png, 1446, 2109, 3555, 354, 0.199156118143, 390, 407, 0, 0
jenner008-2010.png, 2279, 3059, 5338, 445, 0.166729112027, 492, 505, 0, 0
jenner009-2010.png, 918, 1332, 2250, 181, 0.160888888889, 194, 206, 0, 0
jenner010-2010.png, 1221, 1803, 3024, 64, 0.042328042328, 76, 75, 0, 0
jenner011-2010.png, 1481, 1335, 2816, 51, 0.0362215909091, 64, 75, 0, 0
jenner012-2010.png, 1867, 2239, 4106, 323, 0.157330735509, 359, 370, 0, 0
jenner013-2010.png, 2173, 2827, 5000, 200, 0.08, 228, 239, 0, 0
jenner014-2010.png, 2013, 2285, 4298, 157, 0.0730572359237, 182, 189, 0, 0
jenner015-2010.png, 1136, 1532, 2668, 168, 0.125937031484, 197, 191, 0, 0
jenner016-2010.png, 1657, 1970, 3627, 227, 0.125172318721, 257, 254, 0, 0
jenner017-2010.png, 1787, 1639, 3426, 238, 0.138937536486, 264, 261, 0, 0
jenner018-2010.png, 1618, 2356, 3974, 206, 0.103673880221, 227, 239, 0, 0
jenner019-2010.png, 2141, 1969, 4110, 36, 0.0175182481752, 60, 48, 0, 0
jenner020-2010.png, 1141, 1477, 2618, 160, 0.122230710466, 190, 189, 0, 0
jenner021-2010.png, 1786, 2648, 4434, 171, 0.0771312584574, 200, 206, 0, 0
jenner022-2010.png, 1876, 1939, 3815, 185, 0.0969855832241, 201, 221, 0, 0
jenner023-2010.png, 1183, 1441, 2624, 223, 0.169969512195, 251, 262, 0, 0
jenner024-2010.png, 1701, 2250, 3951, 359, 0.18172614528, 404, 403, 0, 0
jenner025-2010.png, 2639, 3077, 5716, 735, 0.257172848146, 795, 797, 0, 0
jenner026-2010.png, 1577, 2536, 4113, 128, 0.062241672745, 140, 163, 0, 0
jenner027-2010.png, 2675, 2619, 5294, 214, 0.0808462410276, 249, 252, 0, 0
jenner028-2010.png, 807, 1018, 1825, 61, 0.0668493150685, 73, 74, 0, 0
jenner029-2010.png, 2074, 3076, 5150, 350, 0.135922330097, 389, 416, 0, 0
jenner030-2010.png, 1621, 2334, 3955, 309, 0.156257901391, 353, 359, 0, 0
jenner031-2010.png, 1415, 2181, 3596, 276, 0.153503893215, 312, 319, 0, 0
jenner032-2010.png, 1995, 2388, 4383, 308, 0.140543007073, 355, 370, 0, 0
jenner033-2010.png, 1917, 2353, 4270, 383, 0.179391100703, 434, 433, 0, 0
jenner034-2010.png, 1984, 2752, 4736, 157, 0.0663006756757, 177, 188, 0, 0
jenner035-2010.png, 2584, 2706, 5290, 233, 0.0880907372401, 270, 279, 0, 0
jenner036-2010.png, 1156, 1426, 2582, 185, 0.143299767622, 207, 209, 0, 0
jenner037-2010.png, 1530, 2502, 4032, 224, 0.111111111111, 245, 264, 0, 0
jenner038-2010.png, 1356, 1945, 3301, 205, 0.124204786428, 231, 252, 0, 0
jenner039-2010.png, 696, 1080, 1776, 93, 0.10472972973, 103, 102, 0, 0
jenner040-2010.png, 1409, 1624, 3033, 174, 0.114737883284, 198, 207, 0, 0
jenner041-2010.png, 1714, 2638, 4352, 225, 0.103400735294, 256, 268, 0, 0
jenner042-2010.png, 2330, 3287, 5617, 351, 0.124977746128, 382, 400, 0, 0
jenner043-2010.png, 1837, 2104, 3941, 238, 0.120781527531, 266, 268, 0, 0
jenner044-2010.png, 1252, 1622, 2874, 257, 0.178844815588, 288, 283, 0, 0
jenner045-2010.png, 1716, 2609, 4325, 231, 0.106820809249, 256, 262, 0, 0
jenner046-2010.png, 1451, 2089, 3540, 379, 0.214124293785, 414, 440, 0, 0
jenner047-2010.png, 1014, 1515, 2529, 189, 0.149466192171, 209, 203, 0, 0
jenner048-2010.png, 1846, 2204, 4050, 281, 0.138765432099, 304, 328, 0, 0
jenner049-2010.png, 1557, 2156, 3713, 282, 0.151898734177, 323, 317, 0, 0
jenner050-2010.png, 1402, 2452, 3854, 232, 0.120394395433, 259, 280, 0, 0
jenner051-2010.png, 1574, 1691, 3265, 160, 0.0980091883614, 178, 181, 0, 0
jenner052-2010.png, 1055, 1464, 2519, 276, 0.219134577213, 295, 303, 0, 0
jenner053-2010.png, 1217, 2040, 3257, 191, 0.11728584587, 207, 221, 0, 0
jenner054-2010.png, 973, 1232, 2205, 151, 0.136961451247, 170, 173, 0, 0
jenner055-2010.png, 873, 1112, 1985, 173, 0.174307304786, 192, 193, 0, 0
jenner056-2010.png, 1274, 1235, 2509, 107, 0.0852929453966, 124, 123, 0, 0
jenner057-2010.png, 1669, 2118, 3787, 387, 0.204383416953, 419, 420, 0, 0
jenner058-2010.png, 1323, 2490, 3813, 298, 0.156307369525, 326, 337, 0, 0
jenner059-2010.png, 1574, 1846, 3420, 246, 0.143859649123, 284, 277, 0, 0
jenner060-2010.png, 802, 1118, 1920, 76, 0.0791666666667, 84, 93, 0, 0
jenner061-2010.png, 825, 1575, 2400, 63, 0.0525, 75, 79, 0, 0
jenner062-2010.png, 694, 852, 1546, 105, 0.135834411384, 112, 111, 0, 0
jenner063-2010.png, 1019, 1445, 2464, 203, 0.164772727273, 216, 226, 0, 0
jenner064-2010.png, 1339, 1389, 2728, 147, 0.107771260997, 169, 163, 0, 0
losangeles001-2010.png, 2652, 3887, 6539, 189, 0.0578070041291, 246, 272, 0, 0
losangeles002-2010.png, 3483, 5272, 8755, 436, 0.0996002284409, 499, 526, 0, 0
losangeles003-2010.png, 1543, 4002, 5545, 382, 0.137781785392, 427, 448, 0, 0
losangeles004-2010.png, 859, 3242, 4101, 144, 0.0702267739576, 156, 177, 0, 0
losangeles005-2010.png, 1553, 3940, 5493, 408, 0.148552703441, 439, 477, 0, 0
losangeles006-2010.png, 2221, 4441, 6662, 503, 0.151005703993, 538, 573, 0, 0
losangeles007-2010.png, 2574, 4033, 6607, 812, 0.245799909187, 880, 899, 0, 0
losangeles008-2010.png, 2523, 4400, 6923, 775, 0.223891376571, 824, 858, 0, 0
losangeles009-2010.png, 2991, 4928, 7919, 180, 0.0454602853896, 235, 262, 0, 0
losangeles010-2010.png, 3131, 4900, 8031, 582, 0.14493836384, 619, 651, 0, 0
losangeles011-2010.png, 2256, 4714, 6970, 692, 0.19856527977, 739, 789, 0, 0
losangeles012-2010.png, 1949, 3447, 5396, 504, 0.186805040771, 552, 577, 0, 0
losangeles013-2010.png, 2156, 4206, 6362, 597, 0.187676831185, 655, 681, 0, 0
losangeles014-2010.png, 3267, 4918, 8185, 897, 0.219181429444, 972, 987, 0, 0
losangeles015-2010.png, 1268, 3012, 4280, 392, 0.183177570093, 429, 461, 0, 0
losangeles016-2010.png, 2223, 4318, 6541, 631, 0.192936859807, 663, 693, 0, 0
losangeles017-2010.png, 3041, 4339, 7380, 232, 0.0628726287263, 272, 306, 0, 0
losangeles018-2010.png, 3006, 3988, 6994, 668, 0.191020875036, 761, 753, 0, 0
losangeles019-2010.png, 1602, 3494, 5096, 442, 0.173469387755, 487, 517, 0, 0
losangeles020-2010.png, 2064, 3761, 5825, 569, 0.195364806867, 615, 667, 0, 0
losangeles021-2010.png, 2047, 3487, 5534, 491, 0.177448500181, 543, 587, 0, 0
losangeles022-2010.png, 2921, 4660, 7581, 760, 0.200501253133, 820, 848, 0, 0
losangeles023-2010.png, 2287, 4216, 6503, 693, 0.213132400431, 732, 775, 0, 0
losangeles024-2010.png, 3000, 4667, 7667, 851, 0.221990348246, 891, 923, 0, 0
losangeles025-2010.png, 2780, 4262, 7042, 163, 0.046293666572, 198, 255, 0, 0
losangeles026-2010.png, 3032, 4477, 7509, 539, 0.143561060061, 608, 633, 0, 0
losangeles027-2010.png, 1900, 3756, 5656, 567, 0.200495049505, 630, 639, 0, 0
losangeles028-2010.png, 1906, 3437, 5343, 583, 0.218229459105, 619, 644, 0, 0
losangeles029-2010.png, 2505, 3428, 5933, 694, 0.233945727288, 760, 795, 0, 0
losangeles030-2010.png, 2826, 4570, 7396, 700, 0.189291508924, 759, 796, 0, 0
losangeles031-2010.png, 2801, 4265, 7066, 838, 0.237192187942, 909, 933, 0, 0
losangeles032-2010.png, 2842, 4524, 7366, 785, 0.213141460766, 852, 872, 0, 0
losangeles033-2010.png, 3208, 4557, 7765, 229, 0.0589826142949, 284, 320, 0, 0
losangeles034-2010.png, 3517, 4684, 8201, 282, 0.0687721009633, 331, 356, 0, 0
losangeles035-2010.png, 1880, 4075, 5955, 528, 0.177329974811, 579, 605, 0, 0
losangeles036-2010.png, 2171, 4057, 6228, 572, 0.18368657675, 626, 637, 0, 0
losangeles037-2010.png, 2257, 4127, 6384, 577, 0.180764411028, 640, 670, 0, 0
losangeles038-2010.png, 2689, 4340, 7029, 703, 0.20002845355, 770, 801, 0, 0
