Filename, N_kps1, N_kps2, Total_kps2, N_matches, average_match_rate, n_forward, n_backward, n_not_first_match_forward, n_not_first_match_backward
losangeles046-2010.png, 1928, 4482, 6410, 996, 0.310764430577, 1067, 1111, 0, 0
losangeles047-2010.png, 2160, 4525, 6685, 1298, 0.388332086761, 1405, 1462, 0, 0
losangeles048-2010.png, 1770, 4411, 6181, 901, 0.291538585989, 974, 1009, 0, 0
losangeles049-2010.png, 3454, 5237, 8691, 743, 0.170981475089, 908, 896, 0, 0
losangeles050-2010.png, 3032, 4264, 7296, 1477, 0.404879385965, 1606, 1633, 0, 0
losangeles051-2010.png, 1732, 4374, 6106, 886, 0.290206354406, 952, 1009, 0, 0
losangeles052-2010.png, 1759, 4741, 6500, 933, 0.287076923077, 1012, 1050, 0, 0
losangeles053-2010.png, 2388, 4513, 6901, 1220, 0.353571946095, 1333, 1354, 0, 0
losangeles054-2010.png, 2707, 4884, 7591, 1561, 0.411276511659, 1677, 1696, 0, 0
losangeles055-2010.png, 2183, 4330, 6513, 1337, 0.410563488408, 1413, 1472, 0, 0
losangeles056-2010.png, 1956, 4050, 6006, 970, 0.32301032301, 1059, 1111, 0, 0
losangeles057-2010.png, 3198, 5004, 8202, 843, 0.205559619605, 982, 1029, 0, 0
losangeles058-2010.png, 2891, 4572, 7463, 1052, 0.281924159185, 1153, 1188, 0, 0
losangeles059-2010.png, 1694, 4513, 6207, 677, 0.218140808764, 735, 832, 0, 0
losangeles060-2010.png, 2038, 4842, 6880, 1010, 0.293604651163, 1088, 1161, 0, 0
losangeles061-2010.png, 2186, 4729, 6915, 1090, 0.315256688359, 1190, 1241, 0, 0
losangeles062-2010.png, 2327, 4639, 6966, 1220, 0.350272753374, 1317, 1340, 0, 0
losangeles063-2010.png, 1800, 4148, 5948, 947, 0.318426361802, 1030, 1087, 0, 0
losangeles064-2010.png, 2102, 4384, 6486, 1050, 0.323774283071, 1141, 1200, 0, 0
merced001-2010.png, 3139, 5248, 8387, 1211, 0.288780255157, 1321, 1383, 0, 0
merced002-2010.png, 2814, 4640, 7454, 733, 0.196672927287, 823, 887, 0, 0
merced003-2010.png, 840, 1557, 2397, 305, 0.254484772632, 358, 392, 0, 0
merced004-2010.png, 1189, 1857, 3046, 451, 0.296126066973, 530, 569, 0, 0
merced005-2010.png, 664, 1115, 1779, 205, 0.230466554244, 232, 263, 0, 0
merced006-2010.png, 373, 741, 1114, 68, 0.122082585278, 86, 106, 0, 0
merced007-2010.png, 381, 695, 1076, 48, 0.089219330855, 58, 69, 0, 0
merced008-2010.png, 342, 307, 649, 33, 0.101694915254, 49, 45, 0, 0
merced009-2010.png, 1935, 4787, 6722, 762, 0.226718238619, 845, 904, 0, 0
merced010-2010.png, 1661, 4436, 6097, 512, 0.167951451534, 582, 658, 0, 0
merced011-2010.png, 871, 1275, 2146, 105, 0.0978564771668, 128, 161, 0, 0
merced012-2010.png, 986, 1650, 2636, 292, 0.221547799697, 371, 391, 0, 0
merced013-2010.png, 777, 1033, 1810, 142, 0.156906077348, 196, 206, 0, 0
merced014-2010.png, 997, 1557, 2554, 200, 0.156617071261, 243, 279, 0, 0
merced015-2010.png, 377, 1515, 1892, 144, 0.15221987315, 163, 201, 0, 0
merced016-2010.png, 556, 935, 1491, 223, 0.299128101945, 272, 276, 0, 0
merced017-2010.png, 731, 2268, 2999, 152, 0.101367122374, 179, 223, 0, 0
merced018-2010.png, 1141, 2128, 3269, 188, 0.115019883757, 223, 260, 0, 0
merced019-2010.png, 708, 1098, 1806, 21, 0.0232558139535, 31, 58, 0, 0
merced020-2010.png, 601, 685, 1286, 140, 0.217729393468, 178, 172, 0, 0
merced021-2010.png, 849, 400, 1249, 32, 0.0512409927942, 60, 48, 0, 0
merced022-2010.png, 876, 508, 1384, 132, 0.190751445087, 168, 158, 0, 0
merced023-2010.png, 691, 860, 1551, 141, 0.181818181818, 182, 221, 0, 0
merced024-2010.png, 275, 692, 967, 53, 0.10961737332, 78, 90, 0, 0
merced025-2010.png, 677, 1549, 2226, 114, 0.102425876011, 142, 176, 0, 0
merced026-2010.png, 1237, 1570, 2807, 296, 0.210901318133, 353, 373, 0, 0
merced027-2010.png, 1365, 1716, 3081, 119, 0.0772476468679, 176, 168, 0, 0
merced028-2010.png, 605, 367, 972, 44, 0.0905349794239, 69, 62, 0, 0
merced029-2010.png, 1354, 93, 1447, 12, 0.0165860400829, 27, 15, 0, 0
merced030-2010.png, 1395, 93, 1488, 16, 0.0215053763441, 39, 18, 0, 0
merced031-2010.png, 543, 385, 928, 130, 0.280172413793, 171, 164, 0, 0
merced032-2010.png, 271, 187, 458, 20, 0.0873362445415, 34, 26, 0, 0
merced033-2010.png, 1325, 1711, 3036, 374, 0.246376811594, 458, 479, 0, 0
merced034-2010.png, 1288, 1745, 3033, 154, 0.101549620837, 198, 227, 0, 0
merced035-2010.png, 565, 400, 965, 50, 0.103626943005, 88, 71, 0, 0
merced036-2010.png, 1473, 437, 1910, 164, 0.171727748691, 224, 191, 0, 0
merced037-2010.png, 2501, 496, 2997, 196, 0.130797464131, 271, 221, 0, 0
merced038-2010.png, 1461, 83, 1544, 20, 0.0259067357513, 41, 23, 0, 0
merced039-2010.png, 618, 235, 853, 67, 0.157092614302, 102, 77, 0, 0
merced040-2010.png, 706, 396, 1102, 39, 0.070780399274, 61, 50, 0, 0
merced041-2010.png, 1200, 1569, 2769, 424, 0.306247742867, 519, 511, 0, 0
merced042-2010.png, 1175, 878, 2053, 68, 0.0662445202143, 113, 102, 0, 0
merced043-2010.png, 1160, 126, 1286, 46, 0.0715396578538, 76, 52, 0, 0
merced044-2010.png, 1606, 345, 1951, 50, 0.0512557662737, 94, 62, 0, 0
merced045-2010.png, 3044, 386, 3430, 165, 0.0962099125364, 251, 182, 0, 0
merced046-2010.png, 1927, 183, 2110, 61, 0.0578199052133, 107, 67, 0, 0
merced047-2010.png, 1019, 422, 1441, 195, 0.270645385149, 242, 213, 0, 0
merced048-2010.png, 979, 1226, 2205, 102, 0.0925170068027, 131, 146, 0, 0
merced049-2010.png, 529, 1152, 1681, 172, 0.204640095181, 217, 226, 0, 0
merced050-2010.png, 551, 171, 722, 35, 0.0969529085873, 63, 47, 0, 0
merced051-2010.png, 1269, 214, 1483, 28, 0.037761294673, 52, 42, 0, 0
merced052-2010.png, 2207, 290, 2497, 50, 0.0400480576692, 84, 61, 0, 0
merced053-2010.png, 2051, 176, 2227, 26, 0.0233497979344, 59, 29, 0, 0
merced054-2010.png, 1768, 125, 1893, 22, 0.0232435287903, 46, 27, 0, 0
merced055-2010.png, 600, 155, 755, 41, 0.108609271523, 58, 48, 0, 0
merced056-2010.png, 717, 853, 1570, 45, 0.0573248407643, 62, 71, 0, 0
merced057-2010.png, 600, 566, 1166, 55, 0.0943396226415, 80, 76, 0, 0
merced058-2010.png, 422, 84, 506, 17, 0.0671936758893, 30, 23, 0, 0
merced059-2010.png, 883, 180, 1063, 30, 0.0564440263405, 51, 35, 0, 0
merced060-2010.png, 1216, 218, 1434, 7, 0.00976290097629, 21, 14, 0, 0
merced061-2010.png, 913, 388, 1301, 38, 0.0584166026134, 58, 52, 0, 0
merced062-2010.png, 1272, 170, 1442, 50, 0.0693481276006, 91, 57, 0, 0
merced063-2010.png, 1486, 218, 1704, 45, 0.0528169014085, 71, 55, 0, 0
merced064-2010.png, 1155, 895, 2050, 98, 0.0956097560976, 142, 139, 0, 0
oakland001-2010.png, 2761, 3106, 5867, 588, 0.200443156639, 690, 698, 0, 0
oakland002-2010.png, 3590, 4300, 7890, 589, 0.149302915082, 692, 708, 0, 0
oakland003-2010.png, 3460, 4864, 8324, 1550, 0.37241710716, 1694, 1738, 0, 0
oakland004-2010.png, 3260, 5011, 8271, 1574, 0.380606939911, 1754, 1792, 0, 0
oakland005-2010.png, 2599, 3707, 6306, 1023, 0.324452901998, 1111, 1179, 0, 0
oakland006-2010.png, 1301, 1511, 2812, 244, 0.173541963016, 293, 292, 0, 0
oakland007-2010.png, 1248, 2502, 3750, 587, 0.313066666667, 671, 737, 0, 0
oakland008-2010.png, 1552, 2610, 4162, 1077, 0.517539644402, 1154, 1237, 0, 0
oakland009-2010.png, 2408, 2774, 5182, 424, 0.163643380934, 513, 541, 0, 0
oakland010-2010.png, 3091, 4535, 7626, 1235, 0.323891948597, 1360, 1428, 0, 0
oakland011-2010.png, 2488, 4848, 7336, 918, 0.250272628135, 1026, 1085, 0, 0
oakland012-2010.png, 2823, 4897, 7720, 838, 0.217098445596, 959, 1035, 0, 0
oakland013-2010.png, 1975, 1845, 3820, 173, 0.0905759162304, 210, 219, 0, 0
oakland014-2010.png, 1474, 1892, 3366, 480, 0.285204991087, 540, 584, 0, 0
oakland015-2010.png, 2082, 3725, 5807, 1179, 0.406061649733, 1269, 1362, 0, 0
oakland016-2010.png, 1570, 2643, 4213, 933, 0.442914787562, 1016, 1082, 0, 0
oakland017-2010.png, 2838, 3368, 6206, 557, 0.179503706091, 656, 665, 0, 0
oakland018-2010.png, 2784, 4825, 7609, 1177, 0.309370482324, 1285, 1366, 0, 0
oakland019-2010.png, 2598, 4827, 7425, 1066, 0.287138047138, 1162, 1240, 0, 0
oakland020-2010.png, 2825, 4276, 7101, 533, 0.15011970145, 621, 672, 0, 0
oakland021-2010.png, 2126, 3047, 5173, 727, 0.281074811521, 826, 859, 0, 0
oakland022-2010.png, 3430, 4845, 8275, 1629, 0.393716012085, 1767, 1848, 0, 0
oakland023-2010.png, 2786, 4532, 7318, 1591, 0.434818256354, 1725, 1808, 0, 0
oakland024-2010.png, 1531, 2754, 4285, 904, 0.421936989498, 978, 1022, 0, 0
oakland025-2010.png, 3377, 4296, 7673, 974, 0.253877231852, 1114, 1173, 0, 0
oakland026-2010.png, 3570, 5074, 8644, 1490, 0.344747801944, 1610, 1655, 0, 0
oakland027-2010.png, 2359, 3418, 5777, 562, 0.194564652934, 647, 713, 0, 0
oakland028-2010.png, 1889, 2822, 4711, 498, 0.211420080662, 557, 621, 0, 0
oakland029-2010.png, 3004, 4369, 7373, 1162, 0.315204123152, 1290, 1346, 0, 0
oakland030-2010.png, 3120, 4352, 7472, 1567, 0.41943254818, 1731, 1758, 0, 0
oakland031-2010.png, 1328, 2739, 4067, 742, 0.364888123924, 828, 862, 0, 0
oakland032-2010.png, 2926, 4793, 7719, 1740, 0.450835600466, 1874, 1935, 0, 0
oakland033-2010.png, 2953, 4769, 7722, 867, 0.224553224553, 984, 1058, 0, 0
oakland034-2010.png, 2399, 5176, 7575, 1003, 0.264818481848, 1080, 1139, 0, 0
oakland035-2010.png, 3120, 3598, 6718, 858, 0.255433164632, 1003, 1035, 0, 0
oakland036-2010.png, 2624, 3812, 6436, 775, 0.240832815413, 859, 939, 0, 0
oakland037-2010.png, 3078, 4962, 8040, 1353, 0.336567164179, 1499, 1548, 0, 0
oakland038-2010.png, 2036, 3732, 5768, 1095, 0.379680998613, 1193, 1289, 0, 0
oakland039-2010.png, 3112, 4868, 7980, 1847, 0.46290726817, 1964, 2060, 0, 0
oakland040-2010.png, 3026, 5197, 8223, 1782, 0.433418460416, 1884, 1957, 0, 0
oakland041-2010.png, 2623, 4720, 7343, 882, 0.240228789323, 988, 1062, 0, 0
oakland042-2010.png, 2242, 3661, 5903, 573, 0.194138573607, 638, 717, 0, 0
oakland043-2010.png, 2775, 2958, 5733, 1081, 0.377114948544, 1175, 1219, 0, 0
oakland044-2010.png, 2789, 3620, 6409, 1169, 0.364799500702, 1317, 1340, 0, 0
