jenner001-2010.png, 1231, 1444, 2675, 0.130841121495
jenner002-2010.png, 1183, 1562, 2745, 0.139890710383
jenner003-2010.png, 2099, 2319, 4418, 0.0855590765052
jenner004-2010.png, 1352, 1704, 3056, 0.0994764397906
jenner005-2010.png, 1547, 2345, 3892, 0.0323741007194
jenner006-2010.png, 1627, 2170, 3797, 0.233342112194
jenner007-2010.png, 1446, 2109, 3555, 0.211533052039
jenner008-2010.png, 2279, 3059, 5338, 0.176470588235
jenner009-2010.png, 918, 1332, 2250, 0.169777777778
jenner010-2010.png, 1221, 1803, 3024, 0.0489417989418
jenner011-2010.png, 1481, 1335, 2816, 0.0440340909091
jenner012-2010.png, 1867, 2239, 4106, 0.167072576717
jenner013-2010.png, 2173, 2827, 5000, 0.0876
jenner014-2010.png, 2013, 2285, 4298, 0.0795718939041
jenner015-2010.png, 1136, 1532, 2668, 0.134182908546
jenner016-2010.png, 1657, 1970, 3627, 0.133443617315
jenner017-2010.png, 1787, 1639, 3426, 0.142440163456
jenner018-2010.png, 1618, 2356, 3974, 0.109209864117
jenner019-2010.png, 2141, 1969, 4110, 0.0204379562044
jenner020-2010.png, 1141, 1477, 2618, 0.132161955691
jenner021-2010.png, 1786, 2648, 4434, 0.0911141181777
jenner022-2010.png, 1876, 1939, 3815, 0.102752293578
jenner023-2010.png, 1183, 1441, 2624, 0.184451219512
jenner024-2010.png, 1701, 2250, 3951, 0.191850164515
jenner025-2010.png, 2639, 3077, 5716, 0.267319804059
jenner026-2010.png, 1577, 2536, 4113, 0.0705081449064
jenner027-2010.png, 2675, 2619, 5294, 0.0887797506611
jenner028-2010.png, 807, 1018, 1825, 0.0778082191781
jenner029-2010.png, 2074, 3076, 5150, 0.148737864078
jenner030-2010.png, 1621, 2334, 3955, 0.170417193426
jenner031-2010.png, 1415, 2181, 3596, 0.162958843159
jenner032-2010.png, 1995, 2388, 4383, 0.151494410221
jenner033-2010.png, 1917, 2353, 4270, 0.188290398126
jenner034-2010.png, 1984, 2752, 4736, 0.073902027027
jenner035-2010.png, 2584, 2706, 5290, 0.0952741020794
jenner036-2010.png, 1156, 1426, 2582, 0.151045701007
jenner037-2010.png, 1530, 2502, 4032, 0.12003968254
jenner038-2010.png, 1356, 1945, 3301, 0.138139957589
jenner039-2010.png, 696, 1080, 1776, 0.109234234234
jenner040-2010.png, 1409, 1624, 3033, 0.131223211342
jenner041-2010.png, 1714, 2638, 4352, 0.113511029412
jenner042-2010.png, 2330, 3287, 5617, 0.13031867545
jenner043-2010.png, 1837, 2104, 3941, 0.126871352449
jenner044-2010.png, 1252, 1622, 2874, 0.187891440501
jenner045-2010.png, 1716, 2609, 4325, 0.114219653179
jenner046-2010.png, 1451, 2089, 3540, 0.228248587571
jenner047-2010.png, 1014, 1515, 2529, 0.153420324239
jenner048-2010.png, 1846, 2204, 4050, 0.153580246914
