jenner001-2010.png, 1231, 1444, 2675, 0.0994392523364, 2, -1
jenner002-2010.png, 1183, 1562, 2745, 0.114389799636, 2, -1
jenner003-2010.png, 2099, 2319, 4418, 0.0565866908103, 2, -1
jenner004-2010.png, 1352, 1704, 3056, 0.0647905759162, 2, -1
jenner005-2010.png, 1547, 2345, 3892, 0.0256937307297, 2, -1
jenner006-2010.png, 1627, 2170, 3797, 0.206478799052, 2, -1
jenner007-2010.png, 1446, 2109, 3555, 0.189592123769, 2, -1
jenner008-2010.png, 2279, 3059, 5338, 0.152491569876, 2, -1
jenner009-2010.png, 918, 1332, 2250, 0.157333333333, 2, -1
jenner010-2010.png, 1221, 1803, 3024, 0.0337301587302, 2, -1
jenner011-2010.png, 1481, 1335, 2816, 0.0319602272727, 2, -1
jenner012-2010.png, 1867, 2239, 4106, 0.114953726254, 2, -1
jenner013-2010.png, 2173, 2827, 5000, 0.0692, 2, -1
jenner014-2010.png, 2013, 2285, 4298, 0.0697999069335, 2, -1
jenner015-2010.png, 1136, 1532, 2668, 0.117691154423, 2, -1
jenner016-2010.png, 1657, 1970, 3627, 0.106975461814, 2, -1
jenner017-2010.png, 1787, 1639, 3426, 0.113251605371, 2, -1
jenner018-2010.png, 1618, 2356, 3974, 0.0986411675893, 2, -1
jenner019-2010.png, 2141, 1969, 4110, 0.0150851581509, 2, -1
jenner020-2010.png, 1141, 1477, 2618, 0.096256684492, 2, -1
jenner021-2010.png, 1786, 2648, 4434, 0.0676589986468, 2, -1
jenner022-2010.png, 1876, 1939, 3815, 0.0854521625164, 2, -1
jenner023-2010.png, 1183, 1441, 2624, 0.160823170732, 2, -1
jenner024-2010.png, 1701, 2250, 3951, 0.163502910656, 2, -1
jenner025-2010.png, 2639, 3077, 5716, 0.193841847446, 2, -1
jenner026-2010.png, 1577, 2536, 4113, 0.0539752005835, 2, -1
jenner027-2010.png, 2675, 2619, 5294, 0.0710238005289, 2, -1
jenner028-2010.png, 807, 1018, 1825, 0.0493150684932, 2, -1
jenner029-2010.png, 2074, 3076, 5150, 0.120776699029, 2, -1
jenner030-2010.png, 1621, 2334, 3955, 0.134007585335, 2, -1
jenner031-2010.png, 1415, 2181, 3596, 0.141824249166, 2, -1
jenner032-2010.png, 1995, 2388, 4383, 0.126397444673, 2, -1
jenner033-2010.png, 1917, 2353, 4270, 0.16018735363, 2, -1
jenner034-2010.png, 1984, 2752, 4736, 0.0561655405405, 2, -1
jenner035-2010.png, 2584, 2706, 5290, 0.0710775047259, 2, -1
jenner036-2010.png, 1156, 1426, 2582, 0.127033307514, 2, -1
jenner037-2010.png, 1530, 2502, 4032, 0.10119047619, 2, -1
jenner038-2010.png, 1356, 1945, 3301, 0.117540139352, 2, -1
jenner039-2010.png, 696, 1080, 1776, 0.0990990990991, 2, -1
jenner040-2010.png, 1409, 1624, 3033, 0.0784701615562, 2, -1
jenner041-2010.png, 1714, 2638, 4352, 0.0932904411765, 2, -1
jenner042-2010.png, 2330, 3287, 5617, 0.094000356062, 2, -1
jenner043-2010.png, 1837, 2104, 3941, 0.108601877696, 2, -1
jenner044-2010.png, 1252, 1622, 2874, 0.150313152401, 2, -1
jenner045-2010.png, 1716, 2609, 4325, 0.091098265896, 2, -1
jenner046-2010.png, 1451, 2089, 3540, 0.206779661017, 2, -1
jenner047-2010.png, 1014, 1515, 2529, 0.137603795967, 2, -1
jenner048-2010.png, 1846, 2204, 4050, 0.116543209877, 2, -1
jenner049-2010.png, 1557, 2156, 3713, 0.126582278481, 2, -1
jenner050-2010.png, 1402, 2452, 3854, 0.110015568241, 2, -1
jenner051-2010.png, 1574, 1691, 3265, 0.0869831546708, 2, -1
jenner052-2010.png, 1055, 1464, 2519, 0.189757840413, 2, -1
jenner053-2010.png, 1217, 2040, 3257, 0.103776481425, 2, -1
jenner054-2010.png, 973, 1232, 2205, 0.12335600907, 2, -1
jenner055-2010.png, 873, 1112, 1985, 0.166246851385, 2, -1
jenner056-2010.png, 1274, 1235, 2509, 0.0805101634117, 2, -1
jenner057-2010.png, 1669, 2118, 3787, 0.168471085292, 2, -1
jenner058-2010.png, 1323, 2490, 3813, 0.140571728298, 2, -1
jenner059-2010.png, 1574, 1846, 3420, 0.12865497076, 2, -1
jenner060-2010.png, 802, 1118, 1920, 0.0697916666667, 2, -1
jenner061-2010.png, 825, 1575, 2400, 0.0433333333333, 2, -1
jenner062-2010.png, 694, 852, 1546, 0.135834411384, 2, -1
jenner063-2010.png, 1019, 1445, 2464, 0.161525974026, 2, -1
jenner064-2010.png, 1339, 1389, 2728, 0.0982404692082, 2, -1
losangeles001-2010.png, 2652, 3887, 6539, 0.0510781465056, 2, -1
losangeles002-2010.png, 3483, 5272, 8755, 0.0996002284409, 2, -1
losangeles003-2010.png, 1543, 4002, 5545, 0.138503155996, 2, -1
losangeles004-2010.png, 859, 3242, 4101, 0.0687637161668, 2, -1
losangeles005-2010.png, 1553, 3940, 5493, 0.134716912434, 2, -1
losangeles006-2010.png, 2221, 4441, 6662, 0.148303812669, 2, -1
losangeles007-2010.png, 2574, 4033, 6607, 0.242167398214, 2, -1
losangeles008-2010.png, 2523, 4400, 6923, 0.19760219558, 2, -1
losangeles009-2010.png, 2991, 4928, 7919, 0.0396514711453, 2, -1
losangeles010-2010.png, 3131, 4900, 8031, 0.141700908978, 2, -1
losangeles011-2010.png, 2256, 4714, 6970, 0.19856527977, 2, -1
losangeles012-2010.png, 1949, 3447, 5396, 0.170496664196, 2, -1
losangeles013-2010.png, 2156, 4206, 6362, 0.16409933983, 2, -1
losangeles014-2010.png, 3267, 4918, 8185, 0.210873549175, 2, -1
losangeles015-2010.png, 1268, 3012, 4280, 0.177570093458, 2, -1
losangeles016-2010.png, 2223, 4318, 6541, 0.188656168782, 2, -1
losangeles017-2010.png, 3041, 4339, 7380, 0.0509485094851, 2, -1
losangeles018-2010.png, 3006, 3988, 6994, 0.18530168716, 2, -1
losangeles019-2010.png, 1602, 3494, 5096, 0.171899529042, 2, -1
losangeles020-2010.png, 2064, 3761, 5825, 0.196051502146, 2, -1
losangeles021-2010.png, 2047, 3487, 5534, 0.138417058186, 2, -1
losangeles022-2010.png, 2921, 4660, 7581, 0.1899485556, 2, -1
losangeles023-2010.png, 2287, 4216, 6503, 0.21067199754, 2, -1
losangeles024-2010.png, 3000, 4667, 7667, 0.212860310421, 2, -1
losangeles025-2010.png, 2780, 4262, 7042, 0.0454416358989, 2, -1
losangeles026-2010.png, 3032, 4477, 7509, 0.137168730856, 2, -1
losangeles027-2010.png, 1900, 3756, 5656, 0.196958981612, 2, -1
losangeles028-2010.png, 1906, 3437, 5343, 0.208122777466, 2, -1
losangeles029-2010.png, 2505, 3428, 5933, 0.171582673184, 2, -1
losangeles030-2010.png, 2826, 4570, 7396, 0.183071930773, 2, -1
losangeles031-2010.png, 2801, 4265, 7066, 0.236909142372, 2, -1
losangeles032-2010.png, 2842, 4524, 7366, 0.208797176215, 2, -1
losangeles033-2010.png, 3208, 4557, 7765, 0.054603992273, 2, -1
losangeles034-2010.png, 3517, 4684, 8201, 0.067552737471, 2, -1
losangeles035-2010.png, 1880, 4075, 5955, 0.173635600336, 2, -1
losangeles036-2010.png, 2171, 4057, 6228, 0.176621708414, 2, -1
losangeles037-2010.png, 2257, 4127, 6384, 0.161967418546, 2, -1
losangeles038-2010.png, 2689, 4340, 7029, 0.192061459667, 2, -1
losangeles039-2010.png, 2771, 4325, 7096, 0.239289740699, 2, -1
losangeles040-2010.png, 2889, 4516, 7405, 0.209588116138, 2, -1
losangeles041-2010.png, 3702, 4877, 8579, 0.0449935889964, 2, -1
losangeles042-2010.png, 3358, 4090, 7448, 0.131310418904, 2, -1
losangeles043-2010.png, 1671, 3389, 5060, 0.148616600791, 2, -1
losangeles044-2010.png, 2012, 3852, 5864, 0.152796725784, 2, -1
losangeles045-2010.png, 2529, 4177, 6706, 0.137787056367, 2, -1
losangeles046-2010.png, 2665, 4088, 6753, 0.183029764549, 2, -1
losangeles047-2010.png, 2694, 4113, 6807, 0.25091817247, 2, -1
losangeles048-2010.png, 2586, 4387, 6973, 0.198479850853, 2, -1
losangeles049-2010.png, 3307, 4363, 7670, 0.0378096479791, 2, -1
losangeles050-2010.png, 3247, 4106, 7353, 0.170270637835, 2, -1
losangeles051-2010.png, 2414, 4105, 6519, 0.15247737383, 2, -1
losangeles052-2010.png, 2612, 4296, 6908, 0.160683265779, 2, -1
losangeles053-2010.png, 2787, 4052, 6839, 0.173124725837, 2, -1
losangeles054-2010.png, 3211, 4604, 7815, 0.202431222009, 2, -1
losangeles055-2010.png, 2787, 4238, 7025, 0.261067615658, 2, -1
losangeles056-2010.png, 2536, 3893, 6429, 0.183232228963, 2, -1
losangeles057-2010.png, 3192, 4368, 7560, 0.0481481481481, 2, -1
losangeles058-2010.png, 3250, 4647, 7897, 0.124604280106, 2, -1
losangeles059-2010.png, 2553, 4739, 7292, 0.127811300055, 2, -1
losangeles060-2010.png, 3223, 4841, 8064, 0.204861111111, 2, -1
losangeles061-2010.png, 2890, 4220, 7110, 0.181153305204, 2, -1
losangeles062-2010.png, 3131, 4542, 7673, 0.190277596768, 2, -1
losangeles063-2010.png, 2506, 4205, 6711, 0.219341379824, 2, -1
losangeles064-2010.png, 2963, 4401, 7364, 0.182509505703, 2, -1
merced001-2010.png, 3614, 4717, 8331, 0.0861841315568, 2, -1
merced002-2010.png, 3585, 4355, 7940, 0.0239294710327, 2, -1
merced003-2010.png, 866, 1387, 2253, 0.0727918331114, 2, -1
merced004-2010.png, 1039, 1357, 2396, 0.142737896494, 2, -1
merced005-2010.png, 597, 734, 1331, 0.135236664162, 2, -1
merced006-2010.png, 360, 637, 997, 0.0481444332999, 2, -1
merced007-2010.png, 291, 504, 795, 0.0176100628931, 2, -1
merced008-2010.png, 239, 227, 466, 0.0557939914163, 2, -1
merced009-2010.png, 2814, 4533, 7347, 0.0792160065333, 2, -1
merced010-2010.png, 2709, 4229, 6938, 0.0389161141539, 2, -1
merced011-2010.png, 675, 964, 1639, 0.0402684563758, 2, -1
merced012-2010.png, 881, 1129, 2010, 0.107462686567, 2, -1
merced013-2010.png, 603, 621, 1224, 0.0392156862745, 2, -1
merced014-2010.png, 823, 1493, 2316, 0.0613126079447, 2, -1
merced015-2010.png, 419, 1038, 1457, 0.0947151681537, 2, -1
merced016-2010.png, 550, 767, 1317, 0.126044039484, 2, -1
merced017-2010.png, 1047, 2001, 3048, 0.0702099737533, 2, -1
merced018-2010.png, 1128, 1834, 2962, 0.0351114112086, 2, -1
merced019-2010.png, 551, 690, 1241, 0.0225624496374, 2, -1
merced020-2010.png, 432, 405, 837, 0.0812425328554, 2, -1
merced021-2010.png, 758, 274, 1032, 0.00968992248062, 2, -1
merced022-2010.png, 796, 359, 1155, 0.0484848484848, 2, -1
merced023-2010.png, 452, 578, 1030, 0.0718446601942, 2, -1
merced024-2010.png, 149, 500, 649, 0.0431432973806, 2, -1
merced025-2010.png, 611, 1318, 1929, 0.0528771384137, 2, -1
merced026-2010.png, 1003, 1194, 2197, 0.0509786071916, 2, -1
merced027-2010.png, 1030, 1011, 2041, 0.0362567368937, 2, -1
merced028-2010.png, 640, 252, 892, 0.0112107623318, 2, -1
merced029-2010.png, 1684, 112, 1796, 0.0100222717149, 2, -1
merced030-2010.png, 1582, 98, 1680, 0.00119047619048, 2, -1
