jenner001-2010.png, 1336, 1690, 3026, 0.22141440846
jenner002-2010.png, 1386, 1736, 3122, 0.254324151185
jenner003-2010.png, 1994, 1914, 3908, 0.2835209826
jenner004-2010.png, 869, 966, 1835, 0.398910081744
jenner005-2010.png, 854, 1209, 2063, 0.187106156083
jenner006-2010.png, 1570, 2199, 3769, 0.541257628018
jenner007-2010.png, 1250, 2001, 3251, 0.422023992618
jenner008-2010.png, 2150, 3346, 5496, 0.396288209607
jenner009-2010.png, 840, 1123, 1963, 0.390219052471
jenner010-2010.png, 724, 974, 1698, 0.214369846879
jenner011-2010.png, 890, 753, 1643, 0.2300669507
jenner012-2010.png, 1523, 1986, 3509, 0.384724992875
jenner013-2010.png, 1636, 2200, 3836, 0.334202294056
jenner014-2010.png, 1337, 1361, 2698, 0.316530763529
jenner015-2010.png, 1017, 1080, 2097, 0.435860753457
jenner016-2010.png, 1309, 2044, 3353, 0.410975246048
jenner017-2010.png, 1228, 1132, 2360, 0.424576271186
jenner018-2010.png, 1348, 1743, 3091, 0.32934325461
jenner019-2010.png, 1478, 1297, 2775, 0.143423423423
jenner020-2010.png, 989, 1401, 2390, 0.384937238494
jenner021-2010.png, 1476, 2268, 3744, 0.316773504274
jenner022-2010.png, 1415, 1433, 2848, 0.339887640449
jenner023-2010.png, 1072, 1226, 2298, 0.510879025239
jenner024-2010.png, 1623, 2474, 4097, 0.471564559434
jenner025-2010.png, 2194, 2647, 4841, 0.557736004958
jenner026-2010.png, 1318, 1739, 3057, 0.306182531894
jenner027-2010.png, 1992, 2366, 4358, 0.314364387334
jenner028-2010.png, 636, 714, 1350, 0.260740740741
jenner029-2010.png, 1944, 2932, 4876, 0.448318293683
jenner030-2010.png, 1420, 2233, 3653, 0.463180947167
jenner031-2010.png, 1327, 1958, 3285, 0.461491628615
jenner032-2010.png, 1806, 2410, 4216, 0.467741935484
jenner033-2010.png, 1759, 2209, 3968, 0.48689516129
jenner034-2010.png, 1742, 2115, 3857, 0.319937775473
jenner035-2010.png, 2048, 2334, 4382, 0.411227749886
jenner036-2010.png, 883, 1350, 2233, 0.359158083296
jenner037-2010.png, 1329, 2112, 3441, 0.374309793665
jenner038-2010.png, 1001, 1637, 2638, 0.406368460955
jenner039-2010.png, 483, 732, 1215, 0.3670781893
jenner040-2010.png, 1013, 1391, 2404, 0.423460898502
jenner041-2010.png, 1641, 1929, 3570, 0.407843137255
jenner042-2010.png, 2083, 3109, 5192, 0.436440677966
jenner043-2010.png, 1566, 1872, 3438, 0.381617219314
jenner044-2010.png, 1060, 1458, 2518, 0.435266084194
jenner045-2010.png, 1221, 1880, 3101, 0.38439213157
jenner046-2010.png, 1455, 2268, 3723, 0.553317217298
jenner047-2010.png, 933, 1426, 2359, 0.371343789741
jenner048-2010.png, 1545, 2294, 3839, 0.453764001042
jenner049-2010.png, 1240, 1826, 3066, 0.397912589693
jenner050-2010.png, 1372, 2260, 3632, 0.392070484581
jenner051-2010.png, 1050, 1389, 2439, 0.347683476835
jenner052-2010.png, 948, 1388, 2336, 0.523116438356
jenner053-2010.png, 984, 1586, 2570, 0.371984435798
jenner054-2010.png, 943, 1055, 1998, 0.448448448448
jenner055-2010.png, 714, 1053, 1767, 0.408602150538
jenner056-2010.png, 863, 893, 1756, 0.341685649203
