jenner001-2010.png, 1336, 1690, 3026, 0.211500330469, 7, 1
jenner002-2010.png, 1386, 1736, 3122, 0.221012171685, 4, 1
jenner003-2010.png, 1994, 1914, 3908, 0.275844421699, 7, 1
jenner004-2010.png, 869, 966, 1835, 0.360762942779, 4, 1
jenner005-2010.png, 854, 1209, 2063, 0.158991759573, 4, 1
jenner006-2010.png, 1570, 2199, 3769, 0.541257628018, 8, 0
jenner007-2010.png, 1250, 2001, 3251, 0.402952937558, 4, 1
jenner008-2010.png, 2150, 3346, 5496, 0.389737991266, 7, 1
jenner009-2010.png, 840, 1123, 1963, 0.390219052471, 8, 0
jenner010-2010.png, 724, 974, 1698, 0.196702002356, 4, 1
jenner011-2010.png, 890, 753, 1643, 0.175289105295, 3, 1
jenner012-2010.png, 1523, 1986, 3509, 0.384724992875, 8, 0
jenner013-2010.png, 1636, 2200, 3836, 0.31960375391, 6, 1
jenner014-2010.png, 1337, 1361, 2698, 0.290585618977, 4, 1
jenner015-2010.png, 1017, 1080, 2097, 0.411063423939, 4, 1
jenner016-2010.png, 1309, 2044, 3353, 0.410975246048, 8, 0
jenner017-2010.png, 1228, 1132, 2360, 0.424576271186, 8, 0
jenner018-2010.png, 1348, 1743, 3091, 0.317049498544, 5, 1
jenner019-2010.png, 1478, 1297, 2775, 0.105225225225, 4, 1
jenner020-2010.png, 989, 1401, 2390, 0.358158995816, 4, 1
jenner021-2010.png, 1476, 2268, 3744, 0.309829059829, 7, 1
jenner022-2010.png, 1415, 1433, 2848, 0.304775280899, 3, 1
jenner023-2010.png, 1072, 1226, 2298, 0.464751958225, 3, 1
jenner024-2010.png, 1623, 2474, 4097, 0.453014400781, 6, 1
jenner025-2010.png, 2194, 2647, 4841, 0.551952076017, 7, 1
jenner026-2010.png, 1318, 1739, 3057, 0.279358848544, 4, 1
jenner027-2010.png, 1992, 2366, 4358, 0.280862781092, 4, 1
jenner028-2010.png, 636, 714, 1350, 0.24, 4, 1
jenner029-2010.png, 1944, 2932, 4876, 0.434782608696, 6, 1
jenner030-2010.png, 1420, 2233, 3653, 0.442923624418, 6, 1
jenner031-2010.png, 1327, 1958, 3285, 0.433485540335, 5, 1
jenner032-2010.png, 1806, 2410, 4216, 0.455882352941, 6, 1
jenner033-2010.png, 1759, 2209, 3968, 0.473790322581, 6, 1
jenner034-2010.png, 1742, 2115, 3857, 0.305418719212, 6, 1
jenner035-2010.png, 2048, 2334, 4382, 0.361935189411, 4, 1
jenner036-2010.png, 883, 1350, 2233, 0.343931930139, 4, 1
jenner037-2010.png, 1329, 2112, 3441, 0.374309793665, 8, 0
jenner038-2010.png, 1001, 1637, 2638, 0.385140257771, 5, 1
jenner039-2010.png, 483, 732, 1215, 0.319341563786, 2, 1
jenner040-2010.png, 1013, 1391, 2404, 0.37853577371, 4, 1
jenner041-2010.png, 1641, 1929, 3570, 0.380392156863, 5, 1
jenner042-2010.png, 2083, 3109, 5192, 0.420647149461, 6, 1
jenner043-2010.png, 1566, 1872, 3438, 0.381617219314, 8, 0
