jenner001-2010.png, 1231, 1444, 2675, 0.127102803738
jenner002-2010.png, 1183, 1562, 2745, 0.134790528233
jenner003-2010.png, 2099, 2319, 4418, 0.0819375282933
jenner004-2010.png, 1352, 1704, 3056, 0.0975130890052
jenner005-2010.png, 1547, 2345, 3892, 0.0308324768756
jenner006-2010.png, 1627, 2170, 3797, 0.231235185673
jenner007-2010.png, 1446, 2109, 3555, 0.205344585091
jenner008-2010.png, 2279, 3059, 5338, 0.173098538779
jenner009-2010.png, 918, 1332, 2250, 0.166222222222
jenner010-2010.png, 1221, 1803, 3024, 0.0436507936508
jenner011-2010.png, 1481, 1335, 2816, 0.0419034090909
jenner012-2010.png, 1867, 2239, 4106, 0.161227471992
jenner013-2010.png, 2173, 2827, 5000, 0.0832
jenner014-2010.png, 2013, 2285, 4298, 0.0777105630526
jenner015-2010.png, 1136, 1532, 2668, 0.131184407796
jenner016-2010.png, 1657, 1970, 3627, 0.128480838158
jenner017-2010.png, 1787, 1639, 3426, 0.140688849971
jenner018-2010.png, 1618, 2356, 3974, 0.107196779064
jenner019-2010.png, 2141, 1969, 4110, 0.0194647201946
jenner020-2010.png, 1141, 1477, 2618, 0.12910618793
jenner021-2010.png, 1786, 2648, 4434, 0.085250338295
jenner022-2010.png, 1876, 1939, 3815, 0.101703800786
jenner023-2010.png, 1183, 1441, 2624, 0.181402439024
jenner024-2010.png, 1701, 2250, 3951, 0.188812958745
jenner025-2010.png, 2639, 3077, 5716, 0.264520643807
jenner026-2010.png, 1577, 2536, 4113, 0.0671043034282
jenner027-2010.png, 2675, 2619, 5294, 0.0853796751039
jenner028-2010.png, 807, 1018, 1825, 0.0734246575342
jenner029-2010.png, 2074, 3076, 5150, 0.145242718447
jenner030-2010.png, 1621, 2334, 3955, 0.165865992415
jenner031-2010.png, 1415, 2181, 3596, 0.157953281424
jenner032-2010.png, 1995, 2388, 4383, 0.148756559434
jenner033-2010.png, 1917, 2353, 4270, 0.185948477752
jenner034-2010.png, 1984, 2752, 4736, 0.0705236486486
jenner035-2010.png, 2584, 2706, 5290, 0.0907372400756
jenner036-2010.png, 1156, 1426, 2582, 0.148721920991
jenner037-2010.png, 1530, 2502, 4032, 0.115079365079
jenner038-2010.png, 1356, 1945, 3301, 0.132687064526
jenner039-2010.png, 696, 1080, 1776, 0.108108108108
jenner040-2010.png, 1409, 1624, 3033, 0.121991427629
jenner041-2010.png, 1714, 2638, 4352, 0.110294117647
jenner042-2010.png, 2330, 3287, 5617, 0.127470179811
jenner043-2010.png, 1837, 2104, 3941, 0.125348896219
jenner044-2010.png, 1252, 1622, 2874, 0.184411969381
jenner045-2010.png, 1716, 2609, 4325, 0.110520231214
jenner046-2010.png, 1451, 2089, 3540, 0.224858757062
jenner047-2010.png, 1014, 1515, 2529, 0.151838671412
jenner048-2010.png, 1846, 2204, 4050, 0.146666666667
jenner049-2010.png, 1557, 2156, 3713, 0.159439806087
jenner050-2010.png, 1402, 2452, 3854, 0.12454592631
jenner051-2010.png, 1574, 1691, 3265, 0.101071975498
jenner052-2010.png, 1055, 1464, 2519, 0.226280269948
jenner053-2010.png, 1217, 2040, 3257, 0.118513969911
jenner054-2010.png, 973, 1232, 2205, 0.143310657596
jenner055-2010.png, 873, 1112, 1985, 0.177329974811
jenner056-2010.png, 1274, 1235, 2509, 0.091669988043
jenner057-2010.png, 1669, 2118, 3787, 0.210192764721
jenner058-2010.png, 1323, 2490, 3813, 0.160503540519
jenner059-2010.png, 1574, 1846, 3420, 0.149707602339
jenner060-2010.png, 802, 1118, 1920, 0.084375
jenner061-2010.png, 825, 1575, 2400, 0.0558333333333
jenner062-2010.png, 694, 852, 1546, 0.138421733506
jenner063-2010.png, 1019, 1445, 2464, 0.169642857143
jenner064-2010.png, 1339, 1389, 2728, 0.111436950147
losangeles001-2010.png, 2652, 3887, 6539, 0.0672885762349
losangeles002-2010.png, 3483, 5272, 8755, 0.106681896059
losangeles003-2010.png, 1543, 4002, 5545, 0.143913435528
losangeles004-2010.png, 859, 3242, 4101, 0.0721775176786
losangeles005-2010.png, 1553, 3940, 5493, 0.156926997997
losangeles006-2010.png, 2221, 4441, 6662, 0.157009906935
losangeles007-2010.png, 2574, 4033, 6607, 0.254275768125
losangeles008-2010.png, 2523, 4400, 6923, 0.230247002744
losangeles009-2010.png, 2991, 4928, 7919, 0.0505114282106
losangeles010-2010.png, 3131, 4900, 8031, 0.14917195866
losangeles011-2010.png, 2256, 4714, 6970, 0.205451936872
losangeles012-2010.png, 1949, 3447, 5396, 0.194959229059
losangeles013-2010.png, 2156, 4206, 6362, 0.193649795662
losangeles014-2010.png, 3267, 4918, 8185, 0.227244960293
losangeles015-2010.png, 1268, 3012, 4280, 0.192523364486
losangeles016-2010.png, 2223, 4318, 6541, 0.20027518728
losangeles017-2010.png, 3041, 4339, 7380, 0.0677506775068
losangeles018-2010.png, 3006, 3988, 6994, 0.201315413211
losangeles019-2010.png, 1602, 3494, 5096, 0.180926216641
losangeles020-2010.png, 2064, 3761, 5825, 0.208068669528
losangeles021-2010.png, 2047, 3487, 5534, 0.190820383086
losangeles022-2010.png, 2921, 4660, 7581, 0.209998680913
losangeles023-2010.png, 2287, 4216, 6503, 0.217745655851
losangeles024-2010.png, 3000, 4667, 7667, 0.227207512717
losangeles025-2010.png, 2780, 4262, 7042, 0.0550979835274
losangeles026-2010.png, 3032, 4477, 7509, 0.150752430417
losangeles027-2010.png, 1900, 3756, 5656, 0.210042432815
losangeles028-2010.png, 1906, 3437, 5343, 0.224218603781
losangeles029-2010.png, 2505, 3428, 5933, 0.247766728468
losangeles030-2010.png, 2826, 4570, 7396, 0.19469983775
losangeles031-2010.png, 2801, 4265, 7066, 0.247664874045
losangeles032-2010.png, 2842, 4524, 7366, 0.221558512083
losangeles033-2010.png, 3208, 4557, 7765, 0.0667095943335
losangeles034-2010.png, 3517, 4684, 8201, 0.0748689184246
