jenner001-2010.png, 1231, 1444, 2675, 0.14953271028
jenner002-2010.png, 1183, 1562, 2745, 0.152276867031
jenner003-2010.png, 2099, 2319, 4418, 0.0973291081938
jenner004-2010.png, 1352, 1704, 3056, 0.105366492147
jenner005-2010.png, 1547, 2345, 3892, 0.03802672148
jenner006-2010.png, 1627, 2170, 3797, 0.238609428496
jenner007-2010.png, 1446, 2109, 3555, 0.219971870605
jenner008-2010.png, 2279, 3059, 5338, 0.184713375796
jenner009-2010.png, 918, 1332, 2250, 0.176
jenner010-2010.png, 1221, 1803, 3024, 0.0555555555556
jenner011-2010.png, 1481, 1335, 2816, 0.0553977272727
jenner012-2010.png, 1867, 2239, 4106, 0.18265952265
jenner013-2010.png, 2173, 2827, 5000, 0.0964
jenner014-2010.png, 2013, 2285, 4298, 0.0851558864588
jenner015-2010.png, 1136, 1532, 2668, 0.146176911544
jenner016-2010.png, 1657, 1970, 3627, 0.141714915908
jenner017-2010.png, 1787, 1639, 3426, 0.15061295972
jenner018-2010.png, 1618, 2356, 3974, 0.119275289381
jenner019-2010.png, 2141, 1969, 4110, 0.0287104622871
jenner020-2010.png, 1141, 1477, 2618, 0.138273491215
jenner021-2010.png, 1786, 2648, 4434, 0.0983310780334
jenner022-2010.png, 1876, 1939, 3815, 0.111664482307
jenner023-2010.png, 1183, 1441, 2624, 0.192835365854
jenner024-2010.png, 1701, 2250, 3951, 0.201974183751
jenner025-2010.png, 2639, 3077, 5716, 0.275367389783
jenner026-2010.png, 1577, 2536, 4113, 0.0773158278629
jenner027-2010.png, 2675, 2619, 5294, 0.0967132602947
jenner028-2010.png, 807, 1018, 1825, 0.0898630136986
jenner029-2010.png, 2074, 3076, 5150, 0.158834951456
jenner030-2010.png, 1621, 2334, 3955, 0.179519595449
jenner031-2010.png, 1415, 2181, 3596, 0.171857619577
jenner032-2010.png, 1995, 2388, 4383, 0.162902121834
jenner033-2010.png, 1917, 2353, 4270, 0.192505854801
jenner034-2010.png, 1984, 2752, 4736, 0.0793918918919
jenner035-2010.png, 2584, 2706, 5290, 0.10359168242
jenner036-2010.png, 1156, 1426, 2582, 0.156467854376
jenner037-2010.png, 1530, 2502, 4032, 0.128968253968
jenner038-2010.png, 1356, 1945, 3301, 0.15389275977
jenner039-2010.png, 696, 1080, 1776, 0.123873873874
jenner040-2010.png, 1409, 1624, 3033, 0.144411473788
jenner041-2010.png, 1714, 2638, 4352, 0.118566176471
jenner042-2010.png, 2330, 3287, 5617, 0.1377959765
jenner043-2010.png, 1837, 2104, 3941, 0.136006089825
jenner044-2010.png, 1252, 1622, 2874, 0.194850382742
jenner045-2010.png, 1716, 2609, 4325, 0.124393063584
jenner046-2010.png, 1451, 2089, 3540, 0.233333333333
jenner047-2010.png, 1014, 1515, 2529, 0.161328588375
jenner048-2010.png, 1846, 2204, 4050, 0.164444444444
jenner049-2010.png, 1557, 2156, 3713, 0.170751413951
jenner050-2010.png, 1402, 2452, 3854, 0.134924753503
jenner051-2010.png, 1574, 1691, 3265, 0.110872894334
jenner052-2010.png, 1055, 1464, 2519, 0.235013894403
jenner053-2010.png, 1217, 2040, 3257, 0.130795210316
jenner054-2010.png, 973, 1232, 2205, 0.160544217687
jenner055-2010.png, 873, 1112, 1985, 0.188413098237
jenner056-2010.png, 1274, 1235, 2509, 0.10840972499
jenner057-2010.png, 1669, 2118, 3787, 0.221811460259
jenner058-2010.png, 1323, 2490, 3813, 0.168371361133
jenner059-2010.png, 1574, 1846, 3420, 0.156140350877
jenner060-2010.png, 802, 1118, 1920, 0.10625
jenner061-2010.png, 825, 1575, 2400, 0.065
jenner062-2010.png, 694, 852, 1546, 0.143596377749
jenner063-2010.png, 1019, 1445, 2464, 0.181818181818
jenner064-2010.png, 1339, 1389, 2728, 0.124633431085
losangeles001-2010.png, 2652, 3887, 6539, 0.0850282917877
losangeles002-2010.png, 3483, 5272, 8755, 0.117647058824
losangeles003-2010.png, 1543, 4002, 5545, 0.160144274121
losangeles004-2010.png, 859, 3242, 4101, 0.0819312362838
losangeles005-2010.png, 1553, 3940, 5493, 0.168214090661
losangeles006-2010.png, 2221, 4441, 6662, 0.165716001201
